person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Income_Category,Credit_Burden_Percent
30,66000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11200,9.32,0,0.17,N,9,Medium,16.97
31,66000,MORTGAGE,9.0,VENTURE,E,22000,16.63,0,0.33,Y,5,Medium,33.33
33,66000,MORTGAGE,2.0,PERSONAL,D,20000,12.61,0,0.3,Y,5,Medium,30.3
32,66100,MORTGAGE,5.0,MEDICAL,A,5000,6.03,0,0.08,N,8,Medium,7.56
30,66120,MORTGAGE,10.0,PERSONAL,C,2800,13.57,0,0.04,N,6,Medium,4.23
32,66300,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6075,6.03,0,0.09,N,10,Medium,9.16
29,66352,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,7.88,0,0.11,N,5,Medium,10.55
31,66360,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7000,11.86,0,0.11,N,6,Medium,10.55
29,66500,OWN,4.0,VENTURE,A,12000,6.99,0,0.18,N,8,Medium,18.05
28,120000,RENT,12.0,MEDICAL,A,9600,8.0,0,0.08,N,7,High,8.0
31,66500,MORTGAGE,0.0,VENTURE,A,4200,7.66,0,0.06,N,8,Medium,6.32
31,113000,RENT,1.0,HOMEIMPROVEMENT,D,9600,14.91,1,0.08,Y,7,High,8.5
30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.12,N,9,Medium,12.03
27,66500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.24,N,5,Medium,24.06
27,56400,RENT,1.0,VENTURE,B,9700,8.88,0,0.17,N,10,Medium,17.2
29,71000,RENT,4.0,DEBTCONSOLIDATION,A,9700,8.94,0,0.14,N,5,High,13.66
35,66560,MORTGAGE,11.0,VENTURE,A,4200,5.79,0,0.06,N,10,Medium,6.31
30,66560,MORTGAGE,10.0,DEBTCONSOLIDATION,A,2500,6.39,0,0.04,N,7,Medium,3.76
28,60675,MORTGAGE,6.0,DEBTCONSOLIDATION,D,14000,15.62,1,0.23,Y,10,Medium,23.07
27,27000,RENT,2.0,MEDICAL,B,9750,9.63,1,0.36,N,6,Low,36.11
27,29000,RENT,4.0,PERSONAL,A,9750,7.51,1,0.34,N,6,Low,33.62
27,66800,MORTGAGE,11.0,MEDICAL,A,9600,7.51,0,0.14,N,7,Medium,14.37
31,33000,RENT,1.0,MEDICAL,D,9750,14.54,1,0.3,Y,9,Medium,29.55
28,66887,MORTGAGE,2.0,VENTURE,B,25000,10.36,0,0.37,N,8,Medium,37.38
30,66888,MORTGAGE,6.0,PERSONAL,C,15000,12.23,0,0.22,N,8,Medium,22.43
33,30784,RENT,7.0,DEBTCONSOLIDATION,C,9950,12.99,1,0.32,N,8,Medium,32.32
34,86000,RENT,4.0,VENTURE,A,9950,7.88,0,0.12,N,7,High,11.57
29,66996,MORTGAGE,1.0,PERSONAL,A,9000,8.94,0,0.13,N,7,Medium,13.43
34,67000,MORTGAGE,4.0,EDUCATION,A,7000,7.51,0,0.1,N,9,Medium,10.45
31,67000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,3000,10.65,0,0.04,N,9,Medium,4.48
33,21600,RENT,3.0,DEBTCONSOLIDATION,B,10000,12.53,1,0.46,N,8,Low,46.3
27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,6800,15.99,1,0.11,N,7,Medium,11.15
32,22000,RENT,9.0,MEDICAL,E,10000,18.39,1,0.45,Y,6,Low,45.45
30,67000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.99,0,0.15,N,6,Medium,14.93
33,24000,RENT,6.0,DEBTCONSOLIDATION,A,10000,8.9,1,0.42,N,5,Low,41.67
34,67000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6400,13.23,0,0.1,N,7,Medium,9.55
35,67000,MORTGAGE,8.0,EDUCATION,A,7000,7.14,0,0.1,N,8,Medium,10.45
35,67000,MORTGAGE,10.0,PERSONAL,A,3300,7.88,0,0.05,N,6,Medium,4.93
28,67000,MORTGAGE,3.0,VENTURE,B,14400,9.88,0,0.21,N,10,Medium,21.49
29,61000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,9.88,1,0.25,N,9,Medium,24.59
28,24000,RENT,0.0,PERSONAL,C,10000,12.87,1,0.42,Y,10,Low,41.67
29,67000,OWN,14.0,MEDICAL,A,3600,7.51,0,0.05,N,10,Medium,5.37
27,24000,RENT,0.0,MEDICAL,A,10000,7.68,1,0.42,N,9,Low,41.67
29,67000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,7.14,0,0.15,N,6,Medium,14.93
32,67000,MORTGAGE,12.0,MEDICAL,B,10000,10.25,0,0.15,N,9,Medium,14.93
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.37,N,6,Medium,37.31
27,67000,MORTGAGE,11.0,EDUCATION,D,24250,14.96,0,0.36,N,8,Medium,36.19
27,24500,RENT,3.0,MEDICAL,B,10000,10.25,1,0.41,N,7,Low,40.82
32,67000,OWN,12.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.3,N,7,Medium,29.85
32,25000,RENT,1.0,DEBTCONSOLIDATION,A,10000,8.49,1,0.4,N,10,Low,40.0
34,25000,RENT,0.0,MEDICAL,A,10000,7.29,1,0.4,N,9,Low,40.0
34,67014,MORTGAGE,18.0,VENTURE,C,16000,13.22,0,0.24,N,8,Medium,23.88
31,67200,MORTGAGE,2.0,PERSONAL,A,10000,6.03,0,0.15,N,7,Medium,14.88
29,25368,RENT,0.0,HOMEIMPROVEMENT,C,10000,11.34,1,0.39,N,5,Low,39.42
27,67200,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10750,6.91,0,0.16,N,6,Medium,16.0
34,26000,RENT,2.0,VENTURE,B,10000,12.42,1,0.38,N,7,Low,38.46
32,52020,MORTGAGE,5.0,MEDICAL,C,15000,11.03,1,0.25,N,6,Medium,28.84
29,67222,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,11.14,0,0.15,N,9,Medium,14.88
28,67386,MORTGAGE,11.0,HOMEIMPROVEMENT,A,1500,6.91,0,0.02,N,6,Medium,2.23
29,67422,MORTGAGE,13.0,EDUCATION,B,12800,11.49,0,0.19,N,8,Medium,18.98
27,26400,RENT,9.0,EDUCATION,B,10000,10.25,1,0.38,N,9,Low,37.88
27,67500,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1000,7.4,0,0.01,N,7,Medium,1.48
27,27000,RENT,6.0,DEBTCONSOLIDATION,D,10000,15.62,1,0.37,N,6,Low,37.04
34,27600,RENT,5.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.36,N,6,Low,36.23
35,67641,MORTGAGE,6.0,VENTURE,A,10000,8.0,0,0.15,N,5,Medium,14.78
30,67642,MORTGAGE,5.0,PERSONAL,B,17000,11.58,0,0.25,N,6,Medium,25.13
34,67656,OWN,18.0,VENTURE,A,11000,7.88,0,0.16,N,8,Medium,16.26
29,28000,RENT,0.0,MEDICAL,C,10000,12.84,1,0.36,N,9,Low,35.71
29,67992,MORTGAGE,0.0,HOMEIMPROVEMENT,A,2000,7.43,0,0.03,N,7,Medium,2.94
28,30000,RENT,12.0,MEDICAL,D,10000,17.58,1,0.33,N,5,Low,33.33
28,30000,RENT,3.0,PERSONAL,A,10000,8.9,1,0.33,N,5,Low,33.33
31,68000,OWN,1.0,VENTURE,A,8000,7.9,0,0.12,N,5,Medium,11.76
27,68000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,3000,14.65,0,0.04,Y,10,Medium,4.41
27,30000,RENT,3.0,MEDICAL,D,10000,17.58,1,0.33,N,6,Low,33.33
35,68000,MORTGAGE,19.0,PERSONAL,E,32000,19.03,0,0.47,Y,7,Medium,47.06
27,68000,OWN,11.0,PERSONAL,A,20000,7.9,0,0.29,N,9,Medium,29.41
29,68000,MORTGAGE,14.0,EDUCATION,A,20000,8.9,0,0.29,N,5,Medium,29.41
33,68000,MORTGAGE,15.0,PERSONAL,A,18000,7.9,0,0.26,N,10,Medium,26.47
31,68000,MORTGAGE,2.0,PERSONAL,B,12000,12.69,0,0.18,N,9,Medium,17.65
34,68000,MORTGAGE,17.0,PERSONAL,D,10000,16.29,0,0.15,N,9,Medium,14.71
28,68000,MORTGAGE,7.0,VENTURE,B,2500,11.71,0,0.04,N,7,Medium,3.68
28,30000,RENT,0.0,VENTURE,D,10000,14.54,1,0.33,N,7,Low,33.33
27,30000,RENT,0.0,PERSONAL,C,10000,12.68,1,0.33,N,9,Low,33.33
27,68000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,30000,15.99,0,0.44,N,7,Medium,44.12
30,68000,MORTGAGE,11.0,EDUCATION,B,6000,10.59,0,0.09,N,7,Medium,8.82
28,30000,RENT,7.0,VENTURE,B,10000,10.38,1,0.33,N,5,Low,33.33
29,68000,MORTGAGE,11.0,EDUCATION,A,4000,5.99,0,0.06,N,5,Medium,5.88
29,30000,RENT,3.0,EDUCATION,E,10000,16.82,1,0.33,N,7,Low,33.33
28,68000,MORTGAGE,7.0,EDUCATION,A,3000,5.42,0,0.04,N,10,Medium,4.41
29,68000,MORTGAGE,2.0,MEDICAL,C,5000,12.99,0,0.07,N,9,Medium,7.35
33,68000,MORTGAGE,8.0,PERSONAL,B,3500,11.99,0,0.05,N,10,Medium,5.15
31,30000,RENT,1.0,PERSONAL,C,10000,13.48,1,0.33,N,8,Low,33.33
27,68000,MORTGAGE,6.0,EDUCATION,C,2000,13.8,0,0.03,N,5,Medium,2.94
31,68000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,18000,10.0,0,0.26,N,10,Medium,26.47
27,30000,RENT,0.0,PERSONAL,D,10000,15.31,1,0.33,N,7,Low,33.33
35,62000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,13000,9.25,1,0.21,N,10,Medium,20.97
31,30000,RENT,0.0,HOMEIMPROVEMENT,A,10000,8.94,1,0.33,N,10,Low,33.33
30,68000,MORTGAGE,2.0,EDUCATION,C,6000,13.72,0,0.09,N,5,Medium,8.82
28,30000,RENT,0.0,DEBTCONSOLIDATION,A,10000,9.32,1,0.33,N,7,Low,33.33
31,68000,MORTGAGE,15.0,PERSONAL,A,13600,7.88,0,0.2,N,9,Medium,20.0
31,30000,RENT,2.0,DEBTCONSOLIDATION,A,10000,8.63,1,0.33,N,5,Low,33.33
33,30000,RENT,11.0,MEDICAL,C,10000,11.03,1,0.33,N,6,Low,33.33
28,68000,MORTGAGE,12.0,VENTURE,C,3250,13.23,0,0.05,N,7,Medium,4.78
32,68000,MORTGAGE,1.0,MEDICAL,B,6100,10.25,0,0.09,N,7,Medium,8.97
34,30636,RENT,4.0,PERSONAL,B,10000,10.37,1,0.33,N,5,Medium,32.64
29,68000,MORTGAGE,9.0,MEDICAL,C,3000,12.73,0,0.04,N,9,Medium,4.41
35,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,10000,15.33,1,0.16,N,10,Medium,16.13
29,68000,MORTGAGE,14.0,PERSONAL,C,15000,12.73,0,0.22,Y,6,Medium,22.06
27,68000,MORTGAGE,3.0,VENTURE,A,10800,7.88,0,0.16,N,8,Medium,15.88
33,68000,MORTGAGE,15.0,VENTURE,B,5000,12.18,0,0.07,N,10,Medium,7.35
29,68000,MORTGAGE,13.0,EDUCATION,A,10000,7.74,0,0.15,N,7,Medium,14.71
33,68000,MORTGAGE,9.0,EDUCATION,B,2100,12.53,0,0.03,N,9,Medium,3.09
27,31200,RENT,3.0,EDUCATION,C,10000,13.99,1,0.32,N,10,Medium,32.05
29,68000,OTHER,0.0,VENTURE,B,16000,11.89,0,0.24,N,7,Medium,23.53
34,68000,MORTGAGE,1.0,EDUCATION,C,15000,11.78,0,0.22,N,5,Medium,22.06
28,68000,OWN,0.0,EDUCATION,C,12000,12.09,0,0.18,Y,9,Medium,17.65
27,31200,RENT,4.0,MEDICAL,A,10000,8.0,1,0.32,N,9,Medium,32.05
29,31500,RENT,11.0,EDUCATION,A,10000,7.29,1,0.32,N,6,Medium,31.75
27,32000,RENT,6.0,EDUCATION,B,10000,12.42,1,0.31,N,8,Medium,31.25
27,68004,MORTGAGE,2.0,PERSONAL,B,6000,11.86,0,0.09,N,6,Medium,8.82
29,68004,MORTGAGE,9.0,PERSONAL,B,10000,10.99,0,0.15,N,9,Medium,14.71
31,68004,MORTGAGE,15.0,MEDICAL,B,6000,10.95,0,0.09,N,9,Medium,8.82
29,68004,MORTGAGE,13.0,PERSONAL,B,3500,12.21,0,0.05,N,9,Medium,5.15
34,68340,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.37,N,10,Medium,36.58
31,68400,MORTGAGE,3.0,EDUCATION,B,15000,11.71,0,0.22,N,5,Medium,21.93
27,68400,OWN,0.0,EDUCATION,C,5000,12.99,0,0.07,N,8,Medium,7.31
27,32890,RENT,5.0,EDUCATION,B,10000,10.95,0,0.3,N,5,Medium,30.4
29,32997,RENT,7.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.3,N,7,Medium,30.31
32,33078,RENT,4.0,PERSONAL,A,10000,7.51,0,0.3,N,8,Medium,30.23
27,33200,RENT,0.0,MEDICAL,B,10000,11.71,0,0.3,N,5,Medium,30.12
32,62500,MORTGAGE,3.0,PERSONAL,C,3800,13.11,1,0.06,N,10,Medium,6.08
27,33600,RENT,3.0,DEBTCONSOLIDATION,C,10000,14.72,0,0.3,N,8,Medium,29.76
28,68553,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,13.85,0,0.22,Y,10,Medium,21.88
28,33900,RENT,6.0,EDUCATION,D,10000,15.58,0,0.29,N,6,Medium,29.5
27,68700,OWN,0.0,PERSONAL,A,10000,6.92,0,0.15,N,6,Medium,14.56
30,34000,RENT,14.0,HOMEIMPROVEMENT,D,10000,14.54,1,0.29,Y,6,Medium,29.41
33,34000,RENT,7.0,DEBTCONSOLIDATION,C,10000,14.22,0,0.29,N,9,Medium,29.41
28,68804,MORTGAGE,1.0,EDUCATION,A,22000,6.99,0,0.32,N,6,Medium,31.97
28,34000,RENT,4.0,PERSONAL,D,10000,14.74,0,0.29,N,9,Medium,29.41
27,29000,RENT,2.0,PERSONAL,B,10000,12.69,1,0.34,N,10,Low,34.48
28,35000,RENT,4.0,PERSONAL,D,10000,16.77,0,0.29,Y,8,Medium,28.57
28,35000,RENT,12.0,PERSONAL,D,10000,16.29,0,0.29,N,5,Medium,28.57
27,35000,RENT,11.0,VENTURE,A,10000,8.49,0,0.29,N,6,Medium,28.57
28,69000,MORTGAGE,9.0,MEDICAL,B,4000,9.91,0,0.06,N,6,Medium,5.8
33,29000,RENT,0.0,VENTURE,C,10000,13.06,1,0.34,Y,9,Low,34.48
30,35000,RENT,6.0,PERSONAL,A,10000,5.79,0,0.29,N,9,Medium,28.57
33,69000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4000,5.99,0,0.06,N,7,Medium,5.8
27,35000,RENT,3.0,MEDICAL,B,10000,9.88,0,0.29,N,8,Medium,28.57
30,69000,MORTGAGE,13.0,VENTURE,B,10000,9.99,0,0.14,N,9,Medium,14.49
33,35000,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.29,Y,10,Medium,28.57
27,35000,RENT,5.0,VENTURE,C,10000,13.48,0,0.29,N,10,Medium,28.57
33,69000,MORTGAGE,17.0,EDUCATION,B,7200,10.74,0,0.1,N,7,Medium,10.43
28,35000,RENT,5.0,MEDICAL,D,10000,14.61,0,0.29,N,7,Medium,28.57
28,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,9000,13.72,1,0.14,Y,9,Medium,14.29
33,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.29,N,6,Medium,28.99
29,69000,OWN,11.0,PERSONAL,B,6000,11.12,0,0.09,N,5,Medium,8.7
30,35000,RENT,5.0,MEDICAL,B,10000,12.21,0,0.29,N,6,Medium,28.57
29,69000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.2,N,5,Medium,20.29
28,69000,OWN,11.0,HOMEIMPROVEMENT,B,6000,11.86,0,0.09,N,9,Medium,8.7
31,29000,RENT,0.0,DEBTCONSOLIDATION,E,10000,13.75,1,0.34,N,8,Low,34.48
34,29004,RENT,9.0,EDUCATION,B,10000,11.83,1,0.34,N,5,Low,34.48
27,29238,RENT,8.0,HOMEIMPROVEMENT,C,10000,12.99,1,0.34,N,6,Low,34.2
29,69000,MORTGAGE,13.0,MEDICAL,B,15000,10.62,0,0.22,N,6,Medium,21.74
31,29400,RENT,2.0,MEDICAL,D,10000,13.87,1,0.34,N,6,Low,34.01
28,69000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N,8,Medium,14.49
34,63000,OWN,5.0,VENTURE,G,20500,20.9,1,0.33,Y,8,Medium,32.54
34,35665,RENT,2.0,PERSONAL,B,10000,10.08,0,0.28,N,6,Medium,28.04
28,69000,MORTGAGE,2.0,EDUCATION,A,10000,8.94,0,0.14,N,8,Medium,14.49
28,63000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,11200,14.42,1,0.18,Y,7,Medium,17.78
31,36000,RENT,3.0,PERSONAL,B,10000,10.65,0,0.28,N,5,Medium,27.78
29,69000,MORTGAGE,6.0,PERSONAL,D,18000,12.61,0,0.26,N,9,Medium,26.09
28,36000,RENT,0.0,DEBTCONSOLIDATION,B,10000,11.11,0,0.28,N,5,Medium,27.78
27,30000,RENT,4.0,EDUCATION,B,10000,10.74,1,0.33,N,10,Low,33.33
27,69500,MORTGAGE,11.0,MEDICAL,A,14750,7.49,0,0.21,N,9,Medium,21.22
27,36000,RENT,3.0,PERSONAL,E,10000,17.19,0,0.28,Y,7,Medium,27.78
27,69592,MORTGAGE,4.0,MEDICAL,B,6500,10.74,0,0.09,N,10,Medium,9.34
35,63600,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4800,12.42,1,0.08,N,6,Medium,7.55
33,69600,MORTGAGE,17.0,PERSONAL,B,16000,11.99,0,0.23,N,8,Medium,22.99
28,36000,RENT,13.0,MEDICAL,A,10000,8.59,0,0.28,N,9,Medium,27.78
27,69638,MORTGAGE,5.0,EDUCATION,B,16725,10.74,0,0.24,N,9,Medium,24.02
27,69830,OWN,3.0,EDUCATION,E,15000,16.45,0,0.21,Y,5,Medium,21.48
32,69900,MORTGAGE,16.0,PERSONAL,B,18000,11.49,0,0.26,N,8,Medium,25.75
31,30000,RENT,4.0,DEBTCONSOLIDATION,D,10000,14.42,1,0.33,N,9,Low,33.33
28,69900,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.17,N,10,Medium,17.17
33,69930,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6300,7.14,0,0.09,N,10,Medium,9.01
27,69936,MORTGAGE,11.0,DEBTCONSOLIDATION,A,8000,7.66,0,0.11,N,10,Medium,11.44
33,69996,MORTGAGE,11.0,MEDICAL,B,3200,9.99,0,0.05,N,8,Medium,4.57
30,36996,RENT,5.0,EDUCATION,A,10000,8.9,0,0.27,N,6,Medium,27.03
30,37000,RENT,2.0,VENTURE,A,10000,7.88,0,0.27,N,6,Medium,27.03
29,37000,RENT,1.0,MEDICAL,C,10000,12.53,0,0.27,N,5,Medium,27.03
29,69996,MORTGAGE,11.0,EDUCATION,A,3400,6.39,0,0.05,N,6,Medium,4.86
27,69996,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.75,0,0.09,N,10,Medium,8.57
32,37965,RENT,3.0,PERSONAL,A,10000,9.63,0,0.26,N,6,Medium,26.34
30,69996,OWN,14.0,VENTURE,C,6000,14.26,0,0.09,N,8,Medium,8.57
28,69996,MORTGAGE,1.0,HOMEIMPROVEMENT,B,7200,11.83,0,0.1,N,10,Medium,10.29
28,38000,RENT,0.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.26,N,7,Medium,26.32
30,69996,MORTGAGE,14.0,PERSONAL,B,11250,12.21,0,0.16,N,10,Medium,16.07
27,38000,RENT,0.0,VENTURE,B,10000,9.76,0,0.26,N,5,Medium,26.32
35,38004,RENT,4.0,MEDICAL,B,10000,9.99,0,0.26,N,7,Medium,26.31
28,38004,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.61,0,0.26,N,7,Medium,26.31
31,70000,MORTGAGE,9.0,MEDICAL,A,18000,8.9,0,0.26,N,10,Medium,25.71
27,38400,RENT,5.0,MEDICAL,C,10000,15.23,0,0.26,Y,7,Medium,26.04
34,38400,RENT,3.0,MEDICAL,A,10000,7.49,0,0.26,N,6,Medium,26.04
27,70000,MORTGAGE,9.0,EDUCATION,A,16000,7.9,0,0.23,N,7,Medium,22.86
31,70000,MORTGAGE,0.0,MEDICAL,A,3000,8.9,0,0.04,N,8,Medium,4.29
32,38400,RENT,1.0,VENTURE,B,10000,10.39,0,0.26,N,10,Medium,26.04
30,70000,MORTGAGE,4.0,MEDICAL,B,10200,12.42,0,0.15,N,6,Medium,14.57
30,70000,MORTGAGE,9.0,MEDICAL,A,7000,8.9,0,0.1,N,9,Medium,10.0
28,70000,OWN,6.0,VENTURE,D,14000,16.29,0,0.2,Y,8,Medium,20.0
28,70000,MORTGAGE,7.0,EDUCATION,C,15000,14.65,0,0.21,N,10,Medium,21.43
35,39000,RENT,2.0,MEDICAL,B,10000,10.25,0,0.26,N,5,Medium,25.64
28,70000,MORTGAGE,7.0,EDUCATION,A,8000,6.62,0,0.11,N,5,Medium,11.43
34,70000,MORTGAGE,6.0,EDUCATION,E,22000,19.91,0,0.31,Y,8,Medium,31.43
34,39312,RENT,5.0,PERSONAL,D,10000,15.7,0,0.25,N,7,Medium,25.44
32,70000,MORTGAGE,8.0,PERSONAL,C,1800,14.65,0,0.03,Y,6,Medium,2.57
27,70000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5200,7.51,0,0.07,N,10,Medium,7.43
30,70000,MORTGAGE,5.0,MEDICAL,B,31825,12.69,0,0.45,N,8,Medium,45.46
27,39996,RENT,3.0,PERSONAL,D,10000,15.37,0,0.25,Y,8,Medium,25.0
29,70000,MORTGAGE,11.0,EDUCATION,C,6000,14.27,0,0.09,Y,7,Medium,8.57
35,70000,MORTGAGE,0.0,MEDICAL,B,12000,11.71,0,0.17,N,10,Medium,17.14
27,70000,MORTGAGE,8.0,VENTURE,B,12000,9.91,0,0.17,N,6,Medium,17.14
27,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5500,13.49,0,0.08,Y,10,Medium,7.86
31,70000,MORTGAGE,11.0,VENTURE,A,4500,7.9,0,0.06,N,8,Medium,6.43
28,70000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,11.71,0,0.07,N,8,Medium,7.14
28,40000,RENT,0.0,EDUCATION,B,10000,12.42,0,0.25,N,5,Medium,25.0
30,70000,MORTGAGE,14.0,EDUCATION,B,8000,9.91,0,0.11,N,5,Medium,11.43
30,40000,RENT,11.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.25,N,5,Medium,25.0
28,70000,MORTGAGE,2.0,VENTURE,A,5600,6.62,0,0.08,N,5,Medium,8.0
27,34000,RENT,3.0,MEDICAL,D,10000,16.77,1,0.29,N,7,Medium,29.41
34,70000,MORTGAGE,5.0,VENTURE,C,4600,14.79,0,0.07,N,7,Medium,6.57
29,70000,OWN,13.0,PERSONAL,D,25000,15.62,0,0.36,Y,9,Medium,35.71
27,34000,RENT,3.0,VENTURE,C,10000,13.49,1,0.29,N,10,Medium,29.41
33,70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3700,5.99,0,0.05,N,6,Medium,5.29
27,70000,MORTGAGE,11.0,PERSONAL,A,5600,5.42,0,0.08,N,7,Medium,8.0
33,70000,OWN,17.0,VENTURE,A,24000,7.49,0,0.34,N,6,Medium,34.29
29,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4200,10.99,0,0.06,N,9,Medium,6.0
35,70000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,20000,11.49,0,0.29,N,10,Medium,28.57
30,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10000,16.89,0,0.14,Y,5,Medium,14.29
27,70000,MORTGAGE,11.0,PERSONAL,A,3000,5.42,0,0.04,N,7,Medium,4.29
32,70000,OWN,12.0,VENTURE,A,3000,7.49,0,0.04,N,5,Medium,4.29
33,34000,RENT,4.0,MEDICAL,D,10000,15.33,1,0.29,Y,8,Medium,29.41
34,70000,OWN,0.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.14,N,9,Medium,14.29
27,40000,RENT,10.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.25,N,5,Medium,25.0
29,70000,MORTGAGE,13.0,MEDICAL,A,10000,6.99,0,0.14,N,5,Medium,14.29
29,34000,RENT,0.0,DEBTCONSOLIDATION,B,10000,12.53,1,0.29,N,6,Medium,29.41
32,70000,MORTGAGE,7.0,PERSONAL,A,6000,5.42,0,0.09,N,6,Medium,8.57
27,34000,RENT,0.0,PERSONAL,D,10000,15.37,1,0.29,Y,5,Medium,29.41
28,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.49,0,0.11,N,9,Medium,11.43
28,54400,MORTGAGE,12.0,MEDICAL,C,18000,12.99,1,0.28,Y,8,Medium,33.09
31,70000,MORTGAGE,9.0,MEDICAL,A,6000,7.49,0,0.09,N,7,Medium,8.57
27,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.49,0,0.21,N,8,Medium,21.43
29,70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,8500,11.14,0,0.12,N,10,Medium,12.14
31,40000,RENT,2.0,VENTURE,C,10000,11.41,0,0.25,N,5,Medium,25.0
27,40992,RENT,0.0,MEDICAL,C,10000,14.27,0,0.24,Y,6,Medium,24.4
32,70000,MORTGAGE,5.0,VENTURE,A,14000,7.49,0,0.2,N,10,Medium,20.0
28,70000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,5000,6.99,0,0.07,N,7,Medium,7.14
34,41300,RENT,18.0,EDUCATION,C,10000,13.48,0,0.24,Y,6,Medium,24.21
27,41500,RENT,0.0,MEDICAL,C,10000,11.09,0,0.24,Y,6,Medium,24.1
29,70000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,7000,7.66,0,0.1,N,10,Medium,10.0
29,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3000,9.63,0,0.04,N,9,Medium,4.29
30,42000,RENT,4.0,MEDICAL,C,10000,16.11,0,0.24,N,9,Medium,23.81
32,70000,MORTGAGE,3.0,VENTURE,A,4000,5.79,0,0.06,N,5,Medium,5.71
27,70000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,25000,7.66,0,0.36,N,5,Medium,35.71
31,54400,MORTGAGE,1.0,MEDICAL,D,27050,14.54,1,0.42,N,7,Medium,49.72
28,42000,RENT,12.0,EDUCATION,A,10000,9.32,0,0.24,N,9,Medium,23.81
28,42500,RENT,2.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.24,N,6,Medium,23.53
27,43000,RENT,11.0,MEDICAL,B,10000,12.42,0,0.23,N,9,Medium,23.26
34,70000,MORTGAGE,14.0,PERSONAL,E,14000,16.4,0,0.2,N,6,Medium,20.0
28,70000,OWN,4.0,PERSONAL,D,25000,15.57,0,0.36,N,9,Medium,35.71
31,70000,MORTGAGE,4.0,MEDICAL,A,12000,6.91,0,0.17,N,7,Medium,17.14
31,70000,MORTGAGE,3.0,PERSONAL,A,8400,6.91,0,0.12,N,9,Medium,12.0
